label,0_x,0_y,0_z,0_v,1_x,1_y,1_z,1_v,2_x,2_y,2_z,2_v,3_x,3_y,3_z,3_v
jump,0.732695818,0.492175519,-0.016827788,0.999685526,0.346046031,0.36255151,-0.236904219,0.999936759,0.765315354,0.85961473,0.137949765,0.506472051,0.182050988,0.754017413,-0.210620791,0.838519275
jump,0.734164834,0.498326689,-0.027786523,0.99967742,0.348979443,0.36202392,-0.247152209,0.999929786,0.767204821,0.864515722,0.108889841,0.499666631,0.185075194,0.75167948,-0.221348956,0.81860441
jump,0.733998477,0.499271363,-0.004660645,0.999663711,0.349747002,0.361933231,-0.224673182,0.999922931,0.768604994,0.856547296,0.178610101,0.489826739,0.186760455,0.750995457,-0.205340311,0.805173337
jump,0.734287143,0.499331683,-0.030088091,0.999646127,0.349868834,0.361314833,-0.247109056,0.999917805,0.770245671,0.853194475,0.169355646,0.475381136,0.187622592,0.753793776,-0.214281872,0.793803632
jump,0.737138093,0.499814242,-0.028470639,0.999658823,0.354667157,0.351620674,-0.266808778,0.999922991,0.770850003,0.855727732,0.168876201,0.477734923,0.192341149,0.741223276,-0.24584195,0.799349606
jump,0.737754107,0.505676508,-0.040587481,0.99966079,0.354604274,0.354266495,-0.278295338,0.999922752,0.771405995,0.870750606,0.163018256,0.478194237,0.190944061,0.753480196,-0.28619799,0.79921937
jump,0.737793624,0.507142901,-0.038783524,0.999672592,0.353827357,0.355061471,-0.295109779,0.999926448,0.770770013,0.871353209,0.230275109,0.483428955,0.190380171,0.761011183,-0.273617178,0.807703376
jump,0.73843497,0.508945942,-0.026451513,0.999677002,0.353489697,0.354608804,-0.287267238,0.999930143,0.770186305,0.873036563,0.20881553,0.476098359,0.190685019,0.755245507,-0.271142066,0.810976326
jump,0.738093734,0.509423018,-0.023309298,0.99968946,0.352436483,0.356519133,-0.293191135,0.999934435,0.770767629,0.874490857,0.220572233,0.482705384,0.189655989,0.76748383,-0.280317694,0.820146024
jump,0.7380808,0.50943011,-0.006014352,0.999698341,0.35201773,0.356858701,-0.294960558,0.999937534,0.769955993,0.874860585,0.252538294,0.481444657,0.189240545,0.769444644,-0.279866993,0.826134801
jump,0.736004055,0.507686913,0.021334084,0.999711633,0.350337267,0.359063178,-0.2984384,0.999945223,0.758870482,0.868003726,0.25523603,0.484498858,0.184488744,0.786215365,-0.297370225,0.845440924
jump,0.73441273,0.507583797,0.015165066,0.999702871,0.348705679,0.361929595,-0.288684577,0.999946594,0.753146827,0.866264999,0.259121358,0.476816833,0.181743428,0.79317075,-0.282200217,0.850089669
jump,0.733777046,0.50744617,0.012747301,0.9997105,0.347157061,0.363410145,-0.294440836,0.999949396,0.751506925,0.866361856,0.271969378,0.474255979,0.181243584,0.790139198,-0.28554073,0.855095446
jump,0.734001279,0.506948709,-0.000582154,0.999724448,0.345749438,0.365176499,-0.296516925,0.999952555,0.752048552,0.869685948,0.246966437,0.473465502,0.179376319,0.79106617,-0.285349846,0.85793823
jump,0.734681964,0.503986835,0.003211531,0.999751806,0.345932513,0.365183175,-0.267254561,0.999956667,0.751852274,0.86903888,0.246035188,0.486748517,0.179154962,0.762684524,-0.251484454,0.868671596
jump,0.734621882,0.503984571,0.003026681,0.999751091,0.345986009,0.365194649,-0.268226177,0.999956906,0.750760138,0.86823523,0.245748311,0.484383643,0.179158017,0.758865893,-0.251833767,0.87118423
jump,0.734364152,0.504830778,-0.008542689,0.999752641,0.345177591,0.367064685,-0.289130807,0.999956965,0.751018703,0.868918002,0.230211228,0.485814512,0.178577289,0.760231793,-0.255446732,0.873836696
jump,0.732966185,0.505227029,-0.00609645,0.999731123,0.344156176,0.368299544,-0.298096597,0.999957383,0.750011206,0.864144981,0.286466449,0.483129531,0.178437665,0.771236598,-0.288635671,0.881482422
jump,0.734061897,0.5058828,-0.011982452,0.999723732,0.345832974,0.368306905,-0.268424749,0.999957204,0.75581944,0.859663069,0.1893702,0.48155719,0.179215685,0.771459758,-0.278069705,0.881183028
jump,0.733866036,0.506025732,-0.005332366,0.999718189,0.345908493,0.367793977,-0.268763781,0.999958456,0.754541874,0.857712328,0.225816891,0.478527397,0.17936191,0.773170114,-0.277500451,0.884979427
jump,0.733864188,0.505993426,-0.005346383,0.999717295,0.346004009,0.367236942,-0.269777507,0.999959111,0.753519654,0.857374012,0.228193328,0.476888388,0.179663211,0.773227632,-0.277534783,0.88606602
jump,0.73358351,0.507142723,-0.003620211,0.999695301,0.345597684,0.367130756,-0.30093655,0.999957502,0.750387073,0.866618514,0.215132564,0.460252523,0.179635391,0.772691011,-0.312447846,0.881577492
jump,0.733507276,0.506454229,-0.023201969,0.999715149,0.343688697,0.368458837,-0.334416449,0.999959648,0.751276374,0.87366432,0.222995684,0.473594964,0.178147584,0.781082809,-0.332567096,0.882823765
jump,0.733511925,0.506037593,-0.015498048,0.999717951,0.34346208,0.369055927,-0.333333403,0.999959528,0.750290692,0.877184868,0.215702266,0.471443474,0.178614497,0.779839575,-0.332162172,0.87963438
jump,0.733511388,0.506019652,-0.014647308,0.999725044,0.34335202,0.368993759,-0.330055118,0.999960959,0.750248492,0.877843142,0.232802436,0.469030321,0.178660989,0.78004849,-0.3292858,0.879859507
jump,0.733636022,0.50603646,-0.013685641,0.999735296,0.34334439,0.369094551,-0.335264176,0.999962211,0.750257254,0.880583644,0.23393181,0.47612837,0.178661674,0.780421793,-0.336837113,0.879772246
jump,0.732846916,0.505160272,0.01058303,0.999735773,0.342746973,0.370182961,-0.333404273,0.999962628,0.745454669,0.879209697,0.29306373,0.478007495,0.178550869,0.781131566,-0.333487451,0.883299172
jump,0.732519567,0.50461185,0.008580122,0.999749005,0.344640315,0.368201196,-0.311870396,0.999964356,0.742430091,0.875996947,0.27238363,0.480448872,0.179379135,0.774220884,-0.297085464,0.88155973
jump,0.732378662,0.504943311,0.008285815,0.999749362,0.344288051,0.368901849,-0.337233335,0.999965012,0.742185831,0.883123457,0.2718876,0.482107848,0.178573579,0.7810781,-0.315319091,0.881020904
jump,0.732221127,0.50547111,-0.004218999,0.999750257,0.344114363,0.369638175,-0.317347467,0.999964416,0.746319115,0.874976218,0.242840856,0.481884778,0.17816101,0.780798376,-0.313287497,0.878107131
jump,0.732021451,0.505230248,0.007015097,0.999752223,0.344419777,0.369510025,-0.303042352,0.999964237,0.744371295,0.871796846,0.262741268,0.485664666,0.179661363,0.775636256,-0.29501,0.880741298
jump,0.732014537,0.505566776,0.010795763,0.999756932,0.344320565,0.371511638,-0.303336293,0.999964356,0.745201826,0.870479167,0.257948875,0.477668166,0.179545611,0.77697283,-0.303550571,0.87786907
jump,0.732371926,0.505621433,-0.004469123,0.999760747,0.344296873,0.371586651,-0.319386065,0.999963701,0.744821191,0.875016034,0.25356558,0.476009965,0.179839298,0.775556207,-0.306530178,0.8777951
jump,0.732459128,0.506152749,0.014565185,0.999763489,0.344520956,0.371579975,-0.310402751,0.999964118,0.745298386,0.877079844,0.306146294,0.483510911,0.181211099,0.769821465,-0.30461666,0.880733907
jump,0.732612789,0.506011486,0.027135473,0.999772668,0.344164997,0.373636723,-0.309508085,0.999965072,0.748192072,0.876949668,0.310424984,0.493771702,0.181093425,0.776615024,-0.297745049,0.881660461
jump,0.732145905,0.50569123,0.038897824,0.999776602,0.344078869,0.372502238,-0.305910558,0.999965131,0.747498691,0.877542555,0.309717476,0.497507036,0.181215912,0.770817876,-0.287473857,0.882089913
jump,0.732144892,0.504914463,0.03590899,0.999783695,0.344335377,0.370474905,-0.308613181,0.999965727,0.748852193,0.877002478,0.30802086,0.502009869,0.180893153,0.771371961,-0.291211486,0.88314575
jump,0.732215643,0.504581273,0.007545996,0.999780297,0.344545305,0.369414717,-0.325732887,0.999964774,0.751504838,0.876214087,0.215377808,0.507232606,0.1808559,0.774454772,-0.311149329,0.881199002
jump,0.732161641,0.504699051,0.011896018,0.999772072,0.345515847,0.37006107,-0.313292265,0.99996537,0.752068877,0.869304419,0.234652489,0.504415214,0.182040125,0.778895497,-0.309068084,0.882609248
jump,0.731614053,0.501606405,0.032145288,0.999759078,0.345596015,0.364580244,-0.310302198,0.999964476,0.750696123,0.853027701,0.282562256,0.506955266,0.182049975,0.766167939,-0.309244931,0.884222865
jump,0.730799615,0.498422265,0.063601628,0.999759257,0.346203536,0.362735242,-0.266867727,0.999963164,0.750480473,0.837932467,0.336559266,0.508311272,0.182213813,0.755964279,-0.269014418,0.886811137
jump,0.730286717,0.496671677,0.068014041,0.999771714,0.346881419,0.361130923,-0.259758592,0.999964774,0.750450075,0.830136895,0.338324189,0.517801404,0.182142094,0.746900976,-0.258898497,0.892084062
jump,0.729993403,0.495199651,0.066298313,0.999761641,0.347168773,0.361291945,-0.261647195,0.999964833,0.74952352,0.832188725,0.358841032,0.5192011,0.181713015,0.747609317,-0.255806148,0.898413777
jump,0.72902137,0.494069457,0.074281752,0.999756694,0.347214401,0.361251414,-0.244282216,0.999964833,0.74983269,0.825242639,0.358321637,0.526254058,0.181961223,0.743390799,-0.249532491,0.905159414
jump,0.728363097,0.48879686,0.071846679,0.999753058,0.346877694,0.359347343,-0.254842043,0.999964178,0.750238776,0.826251328,0.393017232,0.528543353,0.182180345,0.746018708,-0.241270259,0.90875119
jump,0.731020987,0.483212858,0.062994525,0.999759972,0.34992072,0.355963647,-0.256954014,0.999964714,0.753495097,0.826880872,0.383319318,0.536153436,0.185037911,0.743918955,-0.236550733,0.913660169
jump,0.73171705,0.477610141,0.0450828,0.999758005,0.349869907,0.354655921,-0.279888213,0.999964297,0.751446068,0.828558087,0.354029387,0.534609199,0.186866194,0.74780941,-0.261591405,0.912976861
jump,0.732992709,0.477363616,0.040900551,0.999739051,0.353037328,0.34577617,-0.27336663,0.999962866,0.750844836,0.827619791,0.320889473,0.526670814,0.19133468,0.746860862,-0.247926205,0.911528051
jump,0.736820817,0.499825895,-0.014649215,0.999550939,0.356873661,0.357205212,-0.234427184,0.99993962,0.756721437,0.83543402,0.157475308,0.485222757,0.199304909,0.757248461,-0.211183041,0.887795031
jump,0.742439389,0.583442032,-0.083019242,0.999585271,0.356537759,0.496659845,-0.339823753,0.999934256,0.790387392,0.937969804,0.072389781,0.503006041,0.178262383,0.866207063,-0.321328819,0.879698098
jump,0.741592526,0.632617354,-0.072410673,0.999620616,0.353335589,0.542313755,-0.319977611,0.999934256,0.788920701,0.951899886,-0.019760069,0.521077216,0.168635398,0.855837643,-0.312944651,0.881747007
jump,0.730897069,0.624705136,-0.050693683,0.999688864,0.337794602,0.551598251,-0.188145071,0.999938726,0.770113587,0.947957635,0.017237756,0.547977746,0.167915732,0.888235867,-0.261573106,0.862917542
jump,0.713749766,0.633673668,-0.071012452,0.99973762,0.326390237,0.566887856,-0.160614058,0.999935865,0.759384692,0.953766286,-0.018412618,0.582885504,0.170329779,0.906753004,-0.175725862,0.832695365
jump,0.703993618,0.629860818,-0.076336198,0.999766648,0.32229346,0.566620052,-0.099667318,0.999936938,0.757484734,0.949937701,0.004409305,0.619949043,0.17659542,0.899186134,-0.131781295,0.827248037
jump,0.699156761,0.613245368,-0.098017193,0.999804556,0.317861855,0.563086212,-0.070333585,0.999941289,0.744778395,0.940910161,-0.006416894,0.665918589,0.179246217,0.895198822,-0.105342865,0.819635808
jump,0.698110878,0.563864529,-0.136022791,0.99981159,0.316250116,0.524994016,-0.033829845,0.99994278,0.744361699,0.920375466,-0.034063399,0.680651903,0.172709078,0.868718863,-0.020721089,0.825807035
jump,0.693540692,0.482741266,-0.135634765,0.999829233,0.311061382,0.449397743,-0.065862693,0.999945164,0.732066274,0.880821526,-0.018571651,0.696567893,0.16242066,0.820602417,-0.038752783,0.828241944
jump,0.688554108,0.44673866,-0.17001839,0.999850988,0.309338868,0.414565086,-0.044128794,0.999947667,0.727048695,0.851621866,-0.088901334,0.724254608,0.155820221,0.780531824,0.0014404,0.841893554
jump,0.682938695,0.43506664,-0.065433949,0.999867022,0.305976927,0.385165125,-0.088760272,0.999951541,0.726612628,0.826647043,0.151037186,0.746949077,0.154511407,0.73133564,-0.026318718,0.852659285
jump,0.679078817,0.412204862,-0.072280958,0.99987191,0.29828763,0.375749946,-0.089366324,0.999951184,0.728803992,0.793997586,0.087492727,0.741990387,0.148588791,0.720871031,-0.049801603,0.852545619
jump,0.678651869,0.41448161,-0.055812962,0.999855995,0.298396498,0.376550764,-0.072828501,0.999946475,0.72875917,0.787861705,0.107585624,0.732855201,0.14492628,0.721287429,-0.02954042,0.861551821
jump,0.675938308,0.418261558,-0.061595298,0.999838889,0.29961735,0.380568385,-0.068406813,0.999930501,0.727944732,0.789733529,0.101978555,0.721131146,0.145160243,0.716278136,0.008649697,0.863153398
jump,0.676398516,0.413691163,-0.111559674,0.999838591,0.300993383,0.377458662,-0.062653773,0.999926925,0.729829013,0.784044564,0.00803547,0.723147213,0.146002948,0.712350249,-5.53E-05,0.862325013
jump,0.676849723,0.413850188,-0.092034981,0.999833405,0.301975191,0.37841332,-0.054823726,0.999924004,0.732718349,0.779325902,0.052630849,0.719021082,0.147308752,0.709940135,0.002797571,0.865053177
jump,0.678765297,0.413436681,-0.057133835,0.999829113,0.305842608,0.378501296,-0.063244864,0.999923229,0.734538913,0.777884722,0.096382514,0.726896048,0.150964677,0.705597639,-0.004918457,0.870553434
jump,0.684565425,0.411735922,-0.052869357,0.999824286,0.30889672,0.377749443,-0.084502012,0.999921203,0.738376379,0.770424068,0.105028592,0.735501766,0.158906117,0.705518305,-0.029480726,0.879918456
jump,0.694235981,0.412119269,-0.063013606,0.999827325,0.311576217,0.375760257,-0.094711445,0.999923885,0.743853927,0.772599876,0.065546975,0.741566062,0.16321896,0.704625368,-0.077510513,0.877250016
jump,0.695398688,0.411550432,-0.05382235,0.999834478,0.312711298,0.374211371,-0.061836224,0.999928176,0.744431138,0.773317397,0.101268984,0.753307879,0.164029032,0.705212533,-0.063816436,0.880983293
jump,0.695423961,0.411663324,-0.042732596,0.999834597,0.315040618,0.375658572,-0.058479644,0.999930084,0.747367859,0.769021451,0.094776049,0.756631315,0.164923221,0.700457394,-0.04858622,0.882232189
jump,0.694817007,0.410421699,-0.026799485,0.999831259,0.315706551,0.377862602,-0.05813412,0.999927223,0.747567058,0.760447919,0.111491799,0.759317517,0.164996967,0.69978255,-0.032363288,0.881317556
jump,0.693545163,0.408216774,-0.047995251,0.9998402,0.31595251,0.377903193,-0.041140534,0.999923944,0.748108745,0.759069502,0.064242214,0.76502043,0.165066272,0.697716653,-0.030851483,0.873760223
jump,0.690821767,0.405868679,-0.036538012,0.999842048,0.315990448,0.38190636,-0.041657366,0.999919474,0.74819386,0.758788347,0.066350445,0.766319335,0.165632471,0.697293043,-0.01274015,0.874021113
jump,0.689418912,0.404316485,-0.034309655,0.99984175,0.315996289,0.384976953,-0.039057828,0.99990958,0.748562992,0.75799346,0.061379701,0.766804099,0.166064873,0.698500097,0.008311635,0.867989719
jump,0.690552115,0.403386027,-0.048794791,0.999838829,0.316031665,0.384772867,-0.037364945,0.999907017,0.748533607,0.758477509,0.049953122,0.765681863,0.165981784,0.700564086,0.001646745,0.862706482
jump,0.69179821,0.402998507,-0.064483933,0.999837875,0.315971494,0.385862738,-0.034551479,0.999905288,0.748506427,0.76079762,0.019799791,0.75861305,0.166190729,0.707977057,0.017769434,0.856281877
jump,0.693485916,0.40321514,-0.074465342,0.999839187,0.316651702,0.387618065,-0.031387918,0.999907017,0.749345899,0.761236608,0.013723363,0.752951324,0.166377813,0.708456397,-0.02751109,0.85159409
jump,0.693002999,0.405338824,-0.085686252,0.999828935,0.31771192,0.389037937,-0.030464029,0.999899745,0.750686526,0.760336936,-0.023139153,0.735753715,0.166836888,0.708989799,-0.040028349,0.843235731
jump,0.694936156,0.40437907,-0.104301371,0.999825597,0.318385392,0.384648323,-0.026491519,0.99990207,0.752916515,0.765771866,-0.003940294,0.731160462,0.166576669,0.708370149,-0.038330037,0.842805505
jump,0.698090672,0.403324187,-0.113601431,0.999832571,0.318540305,0.376978785,-0.058117442,0.999907732,0.752078354,0.7713449,0.020034473,0.738250971,0.165979519,0.711670697,-0.041892521,0.845601499
jump,0.697516263,0.403342724,-0.102607273,0.999837458,0.318849981,0.377489895,-0.055506397,0.999911249,0.751415014,0.765871584,0.026807163,0.743998408,0.166131824,0.706650794,-0.021637563,0.848623753
jump,0.696533382,0.403446555,-0.097474866,0.999844611,0.318959415,0.378296107,-0.053654008,0.999914944,0.749091268,0.766259551,0.022626141,0.749774039,0.165787235,0.706650198,0.006218366,0.853370547
jump,0.695144653,0.402288884,-0.091926806,0.999848485,0.318870544,0.376227587,-0.051379304,0.999913573,0.746267319,0.765007734,0.041068316,0.764205694,0.16605942,0.70254451,0.035983402,0.861197054
jump,0.695170224,0.401503474,-0.088426962,0.99984926,0.318482876,0.375139743,-0.072599769,0.999913037,0.745405793,0.76883322,0.044088162,0.768050849,0.166006833,0.705526531,0.026603777,0.866042793
jump,0.693439603,0.400674939,-0.04725574,0.999847949,0.318492711,0.375208229,-0.068221115,0.999913335,0.745118439,0.765148342,0.108671129,0.776941538,0.166061491,0.705513716,0.020430233,0.872939765
jump,0.693042517,0.399310321,-0.069442436,0.999849916,0.318608165,0.374868244,-0.06377767,0.999914944,0.746261477,0.762718081,0.053145468,0.781629443,0.166175008,0.705319464,0.01163204,0.875753522
jump,0.692568958,0.400181502,-0.08269272,0.999857783,0.318509161,0.376309901,-0.039033037,0.99992007,0.749476731,0.760881662,0.03634147,0.787201464,0.165988192,0.704242408,0.009794216,0.876165509
none,0.670866132,0.535509765,-0.184705764,0.999895513,0.26545006,0.517262161,-0.162570775,0.999871194,0.739396632,0.903225482,-0.169150218,0.636183739,0.139939994,0.88455832,-0.136112064,0.587416589
none,0.670282245,0.533516467,-0.180522501,0.999899089,0.265713364,0.515614331,-0.157713979,0.999870062,0.738248169,0.901002169,-0.153207332,0.645784378,0.140561745,0.881628573,-0.136799455,0.592360139
none,0.67010814,0.533450365,-0.178868324,0.99989903,0.265942276,0.515160501,-0.151513845,0.999867737,0.737520337,0.900703013,-0.153297335,0.647676051,0.14102076,0.880153358,-0.129483148,0.590824723
none,0.670188785,0.533497036,-0.180058524,0.999893367,0.266158402,0.513401508,-0.156825617,0.999860942,0.737389565,0.901914358,-0.162133753,0.637616277,0.141440362,0.878656328,-0.152708426,0.575794458
